chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/05/18|05:00:03|0.732|24|37|200|130.57398796081543
2018/05/18|05:10:03|0.95|21|9|200|91.08114242553711
2018/05/18|05:20:03|0.852|4|10|200|87.14485168457031
2018/05/18|05:30:03|0.377|4|9|200|72.6778507232666
2018/05/18|05:40:03|0.665|6|34|200|107.421875
2018/05/18|05:50:03|0.831|5|35|200|101.13406181335449
2018/05/18|06:00:03|0.334|3|9|200|101.76205635070801
2018/05/18|06:10:03|0.781|4|9|200|74.6920108795166
2018/05/18|06:20:03|0.255|19|2|200|76.81894302368164
2018/05/18|06:30:03|1.076|4|1|200|32.269954681396484
2018/05/18|06:40:03|0.623|3|9|200|80.86609840393066
2018/05/18|06:50:03|0.247|2|9|200|80.17182350158691
2018/05/18|07:00:03|0.654|5|12|200|454.17308807373047
2018/05/18|07:10:03|0.607|2|10|200|77.40402221679688
2018/05/18|07:20:03|0.388|2|35|200|106.95290565490723
2018/05/18|07:30:03|0.766|23|36|200|119.02213096618652
2018/05/18|07:40:03|0.823|24|2|200|61.50388717651367
2018/05/18|07:50:03|0.57|20|2|200|49.29995536804199
2018/05/18|08:00:03|0.496|20|36|200|125.89406967163086
2018/05/18|08:10:03|0.419|3|9|200|73.90594482421875
2018/05/18|08:20:03|0.627|2|9|200|104.16603088378906
2018/05/18|08:30:03|0.584|3|8|200|71.8390941619873
2018/05/18|08:40:03|0.511|2|10|200|81.97999000549316
2018/05/18|08:50:03|0.729|22|9|200|95.17979621887207
2018/05/18|09:00:03|0.492|3|9|200|81.41493797302246
2018/05/18|09:10:03|0.413|3|35|200|98.74486923217773
2018/05/18|09:20:03|0.485|3|10|200|83.44483375549316
2018/05/18|09:30:03|0.316|3|10|200|74.2340087890625
2018/05/18|09:40:03|0.368|2|9|200|81.28690719604492
2018/05/18|09:50:03|0.674|4|10|200|74.68390464782715
2018/05/18|10:00:03|0.667|20|38|200|150.90298652648926
2018/05/18|10:10:03|0.637|2|10|200|80.59000968933105
2018/05/18|10:20:03|0.4|2|10|200|85.13784408569336
2018/05/18|10:30:03|0.654|3|10|200|84.40279960632324
2018/05/18|10:40:03|0.491|21|1|200|60.81700325012207
2018/05/18|10:50:03|0.64|3|2|200|39.443016052246094
2018/05/18|11:00:03|0.453|21|2|200|55.80782890319824
2018/05/18|11:10:03|0.938|23|9|200|103.179931640625
2018/05/18|11:20:03|0.519|21|10|200|91.7959213256836
2018/05/18|11:30:03|0.347|2|9|200|81.3760757446289
2018/05/18|11:40:03|0.643|21|9|200|90.20590782165527
2018/05/18|11:50:03|0.502|3|10|200|84.74111557006836
2018/05/18|12:00:03|0.879|3|11|200|77.70705223083496
2018/05/18|12:10:03|1.106|21|11|200|105.28087615966797
2018/05/18|12:20:03|0.914|3|9|200|73.90809059143066
2018/05/18|12:30:03|0.824|5|2|200|46.80013656616211
2018/05/18|12:40:03|0.745|22|1|200|49.954891204833984
2018/05/18|12:50:03|0.355|4|10|200|82.03506469726562
2018/05/18|13:00:03|0.449|3|11|200|76.99394226074219
2018/05/18|13:10:03|0.691|21|2|200|58.83908271789551
2018/05/18|13:20:03|0.369|20|1|200|49.53408241271973
2018/05/18|13:30:03|0.535|2|10|200|82.24701881408691
2018/05/18|13:40:03|0.45|20|1|200|55.69791793823242
2018/05/18|13:50:03|0.569|30|1|200|65.79709053039551
2018/05/18|14:00:03|0.332|2|13|200|88.46592903137207
2018/05/18|14:10:03|0.45|20|9|200|100.96502304077148
2018/05/18|14:20:03|0.48|3|16|200|127.6090145111084
2018/05/18|14:30:03|0.377|2|11|200|82.75103569030762
2018/05/18|14:40:03|0.481|3|13|200|118.17216873168945
2018/05/18|14:50:03|0.54|3|10|200|104.32791709899902
2018/05/18|15:00:03|0.367|3|369|200|443.30501556396484
2018/05/18|15:10:03|0.752|21|35|200|147.25494384765625
2018/05/18|15:20:03|0.606|21|1|200|58.653831481933594
2018/05/18|15:30:03|0.562|20|2|200|77.8501033782959
2018/05/18|15:40:03|0.466|3|15|200|103.61099243164062
2018/05/18|15:50:03|0.608|3|38|200|144.67406272888184
2018/05/18|16:00:03|0.66|2|36|200|100.68607330322266
2018/05/18|16:10:03|0.776|3|8|200|101.80521011352539
2018/05/18|16:20:03|0.55|2|9|200|73.57597351074219
2018/05/18|16:30:03|0.334|21|3|200|79.56695556640625
2018/05/18|16:40:03|0.638|24|2|200|52.98900604248047
2018/05/18|16:50:03|0.614|3|10|200|80.35492897033691
2018/05/18|17:00:03|0.569|3|9|200|75.99496841430664
2018/05/18|17:10:03|0.368|21|2|200|57.63602256774902
2018/05/18|17:20:03|0.251|19|2|200|49.076080322265625
2018/05/18|17:30:03|0.597|20|2|200|56.26702308654785
2018/05/18|17:40:03|0.544|21|2|200|49.87597465515137
2018/05/18|17:50:03|0.615|20|2|200|57.69801139831543
2018/05/18|18:00:03|0.681|3|2|200|42.57488250732422
2018/05/18|18:10:03|0.604|4|35|200|129.0590763092041
2018/05/18|18:20:03|0.55|5|35|200|108.94608497619629
2018/05/18|18:30:03|0.704|26|3|200|64.16511535644531
2018/05/18|18:40:03|0.696|20|2|200|56.76698684692383
2018/05/18|18:50:03|0.683|21|2|200|58.68101119995117
2018/05/18|19:00:03|0.383|25|2|200|61.280012130737305
2018/05/18|19:10:03|0.791|5|1|200|40.60697555541992
2018/05/18|19:20:03|0.746|3|2|200|39.955854415893555
2018/05/18|19:30:03|0.759|3|10|200|82.06820487976074
2018/05/18|19:40:03|0.68|3|34|200|102.77581214904785
2018/05/18|19:50:03|0.624|3|35|200|104.34699058532715
2018/05/18|20:00:03|0.355|2|35|200|106.84490203857422
2018/05/18|20:10:03|0.436|3|34|200|105.97491264343262
2018/05/18|20:20:03|0.565|3|9|200|80.6128978729248
2018/05/18|20:30:03|0.403|22|2|200|60.98484992980957
2018/05/18|20:40:03|0.671|3|3|200|41.99099540710449
2018/05/18|20:50:03|0.865|5|20|200|92.5900936126709
2018/05/18|21:00:03|0.743|3|9|200|78.8261890411377
2018/05/18|21:10:03|0.32|2|15|200|99.70211982727051
2018/05/18|21:20:03|0.375|3|9|200|105.37290573120117
2018/05/18|21:30:03|0.981|5|10|200|84.06591415405273
