chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/02/09|20:10:05||||200|330.4569721221924
2018/02/09|20:20:05||||200|400.4251956939697
2018/02/09|20:30:05||||200|373.6238479614258
2018/02/09|20:40:05||||200|279.7551155090332
2018/02/09|20:50:05||||200|329.787015914917
2018/02/09|21:00:05||||200|278.393030166626
2018/02/09|21:10:05||||200|373.9149570465088
2018/02/09|21:20:05||||200|284.9588394165039
2018/02/09|21:30:06||||200|293.75195503234863
2018/02/09|21:40:05||||200|292.4520969390869
2018/02/09|21:50:05||||200|356.2471866607666
2018/02/09|22:00:05||||200|276.3330936431885
2018/02/09|22:10:05||||200|325.24895668029785
2018/02/09|22:20:05||||200|364.5620346069336
2018/02/09|22:30:05||||200|398.61106872558594
2018/02/09|22:40:05||||200|292.9370403289795
2018/02/09|22:50:05||||200|365.51594734191895
2018/02/09|23:00:05||||200|277.2490978240967
2018/02/09|23:10:05||||200|337.8338813781738
2018/02/09|23:20:05||||200|366.6229248046875
2018/02/09|23:30:09||||200|296.12112045288086
2018/02/09|23:40:05||||200|414.98589515686035
2018/02/09|23:50:05||||200|306.4239025115967
2018/02/10|00:00:05||||200|281.6009521484375
2018/02/10|00:10:06||||200|376.53303146362305
2018/02/10|00:20:07||||200|277.5399684906006
2018/02/10|00:30:05||||200|287.1580123901367
2018/02/10|00:40:05||||200|293.02191734313965
2018/02/10|00:50:05||||200|305.70101737976074
2018/02/10|01:00:05||||200|285.8691215515137
2018/02/10|01:10:05||||200|330.92617988586426
2018/02/10|01:20:06||||200|279.404878616333
2018/02/10|01:30:05||||200|440.2289390563965
2018/02/10|01:40:05||||200|284.61313247680664
2018/02/10|01:50:05||||200|332.5371742248535
2018/02/10|02:00:05||||200|289.89505767822266
2018/02/10|02:10:05||||200|380.3219795227051
2018/02/10|02:20:05||||200|276.8259048461914
2018/02/10|02:30:05||||200|365.3872013092041
2018/02/10|02:40:05||||200|277.0040035247803
2018/02/10|02:50:05||||200|285.0630283355713
2018/02/10|03:00:05||||200|331.04705810546875
2018/02/10|03:10:06||||200|320.7271099090576
2018/02/10|03:20:05||||200|277.24385261535645
2018/02/10|03:30:05||||200|369.95911598205566
2018/02/10|03:40:05||||200|277.27603912353516
2018/02/10|03:50:05||||200|379.0609836578369
2018/02/10|04:00:05||||200|300.1589775085449
2018/02/10|04:10:05||||200|329.08105850219727
2018/02/10|04:20:05||||200|286.8480682373047
2018/02/10|04:30:05||||200|361.1459732055664
2018/02/10|04:40:05||||200|284.73496437072754
2018/02/10|04:50:05||||200|297.32799530029297
2018/02/10|05:00:05||||200|296.4320182800293
2018/02/10|05:10:05||||200|358.98804664611816
2018/02/10|05:20:05||||200|277.7099609375
2018/02/10|05:30:05||||200|994.0440654754639
2018/02/10|05:40:05||||200|277.62699127197266
2018/02/10|05:50:05||||200|285.6450080871582
2018/02/10|06:00:05||||200|373.27098846435547
2018/02/10|06:10:05||||200|358.0441474914551
2018/02/10|06:20:05||||200|278.34606170654297
2018/02/10|06:30:05||||200|394.43302154541016
2018/02/10|06:40:06||||200|277.04596519470215
2018/02/10|06:50:06||||200|325.28209686279297
2018/02/10|07:00:05||||200|283.1079959869385
2018/02/10|07:10:05||||200|325.12593269348145
2018/02/10|07:20:05||||200|373.55804443359375
2018/02/10|07:30:05||||200|294.3239212036133
2018/02/10|07:40:05||||200|315.13118743896484
2018/02/10|07:50:05||||200|386.24095916748047
2018/02/10|08:00:05||||200|307.4841499328613
2018/02/10|08:10:05||||200|356.83703422546387
2018/02/10|08:20:05||||200|338.72199058532715
2018/02/10|08:30:05||||200|319.96893882751465
2018/02/10|08:40:05||||200|284.43193435668945
2018/02/10|08:50:05||||200|307.02710151672363
2018/02/10|09:00:05||||200|292.6630973815918
2018/02/10|09:10:05||||200|337.9530906677246
2018/02/10|09:20:05||||200|298.8309860229492
2018/02/10|09:30:05||||200|306.4579963684082
2018/02/10|09:40:05||||200|277.5158882141113
2018/02/10|09:50:05||||200|369.7960376739502
2018/02/10|10:00:05||||200|283.2679748535156
2018/02/10|10:10:05||||200|377.155065536499
2018/02/10|10:20:05||||200|382.4310302734375
2018/02/10|10:30:05||||200|362.7021312713623
2018/02/10|10:40:05||||200|286.33594512939453
2018/02/10|10:50:05||||200|372.91598320007324
2018/02/10|11:00:05||||200|277.0709991455078
2018/02/10|11:10:05||||200|351.0899543762207
2018/02/10|11:20:05||||200|279.18291091918945
2018/02/10|11:30:05||||200|285.6109142303467
2018/02/10|11:40:05||||200|285.38012504577637
2018/02/10|11:50:05||||200|362.7920150756836
2018/02/10|12:00:05||||200|278.63192558288574
2018/02/10|12:10:05||||200|416.46599769592285
2018/02/10|12:20:05||||200|278.46813201904297
2018/02/10|12:30:05||||200|385.7719898223877
2018/02/10|12:40:05||||200|323.55403900146484
2018/02/10|12:50:05||||200|378.7188529968262
2018/02/10|13:00:05||||200|278.0790328979492
2018/02/10|13:10:05||||200|376.7869472503662
2018/02/10|13:20:05||||200|275.53796768188477
2018/02/10|13:30:05||||200|285.1259708404541
2018/02/10|13:40:05||||200|326.65419578552246
2018/02/10|13:50:05||||200|307.0340156555176
2018/02/10|14:00:05||||200|285.54415702819824
2018/02/10|14:10:05||||200|383.50605964660645
2018/02/10|14:20:05||||200|286.52310371398926
2018/02/10|14:30:05||||200|284.00301933288574
2018/02/10|14:40:05||||200|287.26816177368164
2018/02/10|14:50:05||||200|294.71588134765625
2018/02/10|15:00:05||||200|279.13784980773926
2018/02/10|15:10:05||||200|357.79500007629395
2018/02/10|15:20:05||||200|279.9201011657715
2018/02/10|15:30:05||||200|366.38784408569336
2018/02/10|15:40:05||||200|278.77211570739746
2018/02/10|15:50:05||||200|331.0201168060303
2018/02/10|16:00:06||||200|300.53210258483887
2018/02/10|16:10:05||||200|374.5558261871338
2018/02/10|16:20:05||||200|277.3170471191406
2018/02/10|16:30:05||||200|365.10586738586426
2018/02/10|16:40:05||||200|279.59203720092773
2018/02/10|16:50:05||||200|359.06481742858887
2018/02/10|17:00:05||||200|358.7179183959961
2018/02/10|17:10:05||||200|333.4839344024658
2018/02/10|17:20:05||||200|293.7600612640381
2018/02/10|17:30:05||||200|369.24004554748535
2018/02/10|17:40:05||||200|278.28502655029297
2018/02/10|17:50:05||||200|330.72686195373535
2018/02/10|18:00:05||||200|277.9700756072998
2018/02/10|18:10:05||||200|344.04802322387695
2018/02/10|18:20:05||||200|418.69401931762695
2018/02/10|18:30:05||||200|417.3309803009033
2018/02/10|18:40:05||||200|283.3998203277588
2018/02/10|18:50:05||||200|360.3498935699463
2018/02/10|19:00:05||||200|277.9431343078613
2018/02/10|19:10:05||||200|357.30791091918945
2018/02/10|19:20:05||||200|337.99099922180176
2018/02/10|19:30:05||||200|383.4729194641113
2018/02/10|19:40:05||||200|277.6048183441162
2018/02/10|19:50:05||||200|288.41686248779297
2018/02/10|20:00:05||||200|278.2549858093262
2018/02/10|20:10:05||||200|310.59885025024414
2018/02/10|20:20:05||||200|376.07693672180176
2018/02/10|20:30:05||||200|361.3138198852539
