chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/01/15|13:10:03|0.569|3|10|200|113.14606666564941
2018/01/15|13:20:03|0.627|4|52|200|159.79409217834473
2018/01/15|13:30:03|0.584|4|10|200|117.47193336486816
2018/01/15|13:40:03|0.569|3|11|200|124.07803535461426
2018/01/15|13:50:03|0.612|3|10|200|126.93619728088379
2018/01/15|14:00:03|0.572|4|11|200|125.30088424682617
2018/01/15|14:10:03|0.572|3|11|200|107.89704322814941
2018/01/15|14:20:04|0.575|14|29|200|237.89095878601074
2018/01/15|14:30:03|0.571|3|9|200|142.57502555847168
2018/01/15|14:40:03|0.571|3|10|200|108.39200019836426
2018/01/15|14:50:03|0.576|3|9|200|146.48103713989258
2018/01/15|15:00:03|0.571|3|11|200|114.6240234375
2018/01/15|15:10:04|0.576|13|19|200|141.84904098510742
2018/01/15|15:20:03|0.576|7|35|200|141.2069797515869
2018/01/15|15:30:03|0.57|4|10|200|122.99895286560059
2018/01/15|15:40:03|0.577|7|35|200|138.98992538452148
2018/01/15|15:50:03|0.573|4|40|200|146.6081142425537
2018/01/15|16:00:03|0.577|4|9|200|101.11618041992188
2018/01/15|16:10:03|0.57|7|15|200|151.42512321472168
2018/01/15|16:20:03|0.58|13|10|200|113.15393447875977
2018/01/15|16:30:03|0.598|5|11|200|116.25289916992188
2018/01/15|16:40:03|0.562|3|9|200|109.0691089630127
2018/01/15|16:50:03|0.604|12|10|200|136.13009452819824
2018/01/15|17:00:03|0.563|12|10|200|150.16603469848633
2018/01/15|17:10:03|0.618|3|9|200|106.7049503326416
2018/01/15|17:20:03|0.569|8|44|200|178.6978244781494
2018/01/15|17:30:03|0.578|4|33|200|133.4860324859619
2018/01/15|17:40:03|0.567|3|36|200|141.387939453125
2018/01/15|17:50:03|0.625|12|40|200|149.97601509094238
2018/01/15|18:00:03|0.586|4|9|200|136.66486740112305
2018/01/15|18:10:03|0.58|3|10|200|115.27895927429199
2018/01/15|18:20:03|0.573|3|9|200|111.85789108276367
2018/01/15|18:30:03|0.568|3|9|200|106.69898986816406
2018/01/15|18:40:03|0.573|7|35|200|149.71113204956055
2018/01/15|18:50:03|0.566|3|9|200|104.35104370117188
2018/01/15|19:00:03|0.569|8|34|200|143.61095428466797
