chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/07/12|22:50:05||86|0|200|168.11800003051758
2018/07/12|23:00:04||92|0|200|180.4959774017334
2018/07/12|23:10:04||96|0|200|181.77199363708496
2018/07/12|23:20:04||86|0|200|168.86305809020996
2018/07/12|23:30:05||83|0|200|164.70789909362793
2018/07/12|23:40:05||75|0|200|156.52799606323242
2018/07/12|23:50:06||8|0|200|95.60012817382812
2018/07/13|00:00:05||84|0|200|169.2800521850586
2018/07/13|00:10:04||81|0|200|165.57788848876953
2018/07/13|00:20:04||77|0|200|165.21596908569336
2018/07/13|00:30:04||67|0|200|148.421049118042
2018/07/13|00:40:04||9|0|200|93.04499626159668
2018/07/13|00:50:04||71|0|200|157.52482414245605
2018/07/13|01:00:05||72|0|200|153.86199951171875
2018/07/13|01:10:04||10|0|200|92.64588356018066
2018/07/13|01:20:04||69|0|200|149.1219997406006
2018/07/13|01:30:05||72|0|200|156.4347743988037
2018/07/13|01:40:05||7|0|200|92.67401695251465
2018/07/13|01:50:04||71|0|200|155.79819679260254
2018/07/13|02:00:05||91|0|200|178.3468723297119
2018/07/13|02:10:05||95|0|200|176.91421508789062
2018/07/13|02:20:04||11|0|200|98.4649658203125
2018/07/13|02:30:05||77|0|200|163.1929874420166
2018/07/13|02:40:05||80|310|200|470.9620475769043
2018/07/13|02:50:05||89|0|200|174.91817474365234
2018/07/13|03:00:05||81|0|200|167.82617568969727
2018/07/13|03:10:04||81|0|200|158.3538055419922
2018/07/13|03:20:09||6|0|200|98.16288948059082
2018/07/13|03:30:04||68|0|200|148.32401275634766
2018/07/13|03:40:05||67|356|200|510.591983795166
2018/07/13|03:50:04||11|0|200|92.08106994628906
2018/07/13|04:00:05||74|0|200|160.0780487060547
2018/07/13|04:10:05||74|0|200|162.17398643493652
2018/07/13|04:20:04||65|0|200|148.21386337280273
2018/07/13|04:30:04||75|0|200|163.14005851745605
2018/07/13|04:40:05||82|0|200|165.9700870513916
2018/07/13|04:50:04||72|0|200|154.15716171264648
2018/07/13|05:00:04||70|0|200|156.9678783416748
2018/07/13|05:10:05||77|0|200|164.46995735168457
2018/07/13|05:20:05||5|0|200|93.6131477355957
2018/07/13|05:30:05||77|0|200|160.74490547180176
2018/07/13|05:40:05||74|0|200|176.44000053405762
2018/07/13|05:50:06||72|0|200|155.45892715454102
2018/07/13|06:00:04||12|0|200|97.12600708007812
2018/07/13|06:10:05||71|0|200|153.11098098754883
2018/07/13|06:20:04||81|0|200|168.381929397583
2018/07/13|06:30:05||77|0|200|167.4480438232422
2018/07/13|06:40:05||65|0|200|151.26490592956543
2018/07/13|06:50:05||72|0|200|152.80795097351074
2018/07/13|07:00:05||69|0|200|152.51994132995605
2018/07/13|07:10:05||77|0|200|158.4908962249756
2018/07/13|07:20:04||8|0|200|87.43596076965332
2018/07/13|07:30:11||11|0|200|98.28996658325195
2018/07/13|07:40:05||79|0|200|177.0319938659668
2018/07/13|07:50:05||75|0|200|158.782958984375
2018/07/13|08:00:05||71|0|200|155.6839942932129
2018/07/13|08:10:05||72|0|200|161.6508960723877
2018/07/13|08:20:05||82|0|200|173.33197593688965
2018/07/13|08:30:05||81|0|200|165.24386405944824
2018/07/13|08:40:06||10|0|200|94.49887275695801
2018/07/13|08:50:06||77|0|200|164.0760898590088
2018/07/13|09:00:05||5|0|200|89.19000625610352
2018/07/13|09:10:05||86|0|200|170.14312744140625
2018/07/13|09:20:05||91|0|200|184.1869354248047
2018/07/13|09:30:04||83|0|200|163.93804550170898
2018/07/13|09:40:04||70|0|200|154.22701835632324
2018/07/13|09:50:05||7|0|200|93.4760570526123
2018/07/13|10:00:05||72|0|200|157.52792358398438
2018/07/13|10:10:07||95|0|200|186.13600730895996
2018/07/13|10:20:04||81|0|200|172.6970672607422
2018/07/13|10:30:09||76|0|200|174.27992820739746
2018/07/13|10:40:04||77|0|200|156.4919948577881
2018/07/13|10:50:04||7|0|200|86.60197257995605
2018/07/13|11:00:05||14|0|200|97.57518768310547
2018/07/13|11:10:04||9|0|200|94.94996070861816
2018/07/13|11:20:05||69|0|200|154.6008586883545
2018/07/13|11:30:04||74|0|200|156.3739776611328
2018/07/13|11:40:04||6|0|200|88.50216865539551
2018/07/13|11:50:05||11|0|200|93.37401390075684
2018/07/13|12:00:05||80|0|200|167.03104972839355
2018/07/13|12:10:05||77|104|200|268.48793029785156
2018/07/13|12:20:04||9|0|200|89.12897109985352
2018/07/13|12:30:04||10|0|200|93.05787086486816
2018/07/13|12:40:04||9|0|200|96.95696830749512
2018/07/13|12:50:05||10|0|200|95.31307220458984
2018/07/13|13:00:05||10|0|200|97.45478630065918
2018/07/13|13:10:04||84|0|200|172.1780300140381
2018/07/13|13:20:04||9|0|200|92.41890907287598
2018/07/13|13:30:05||94|0|200|174.3600368499756
2018/07/13|13:40:04||80|0|200|167.13690757751465
2018/07/13|13:50:06||96|0|200|184.4930648803711
2018/07/13|14:00:04||7|0|200|89.42914009094238
2018/07/13|14:10:05||91|0|200|173.83408546447754
2018/07/13|14:20:04||81|0|200|162.7039909362793
2018/07/13|14:30:05||99|0|200|187.6530647277832
2018/07/13|14:40:04||8|0|200|88.40799331665039
2018/07/13|14:50:05||12|0|200|103.00683975219727
2018/07/13|15:00:05||78|0|200|167.56606101989746
